Time (s),Position (m),Speed (m/s),Acceleration (m/s^2)
66.28,911.807728205845,16.4,0.124999999999997
66.32,912.453691088331,16.41,0.0750000000000028
66.36,913.113492676162,16.45,-0.0124999999999931
66.4,913.783636899391,16.45,-0.062499999999992
66.44,914.447022033557,16.45,-0.0499999999999901
66.48,915.086217880806,16.43,0
66.52,915.746019446894,16.43,0.0374999999999925
66.56,916.409404563704,16.45,-0.0499999999999989
66.6,917.058889575437,16.44,-0.112499999999995
66.64,917.72978451619,16.45,-0.074999999999994
66.68,918.389586060536,16.44,-0.0124999999999975
66.72,919.046467416109,16.43,0.0124999999999975
66.76,919.699592567137,16.42,-0.0249999999999995
66.8,920.346302415692,16.43,-0.0625000000000009
66.84,921.009687492037,16.43,-0.0625000000000053
66.88,921.67043907673,16.45,-0.0375000000000014
66.92,922.341333971323,16.44,0.0249999999999995
66.96,922.988043794027,16.4,0.1125
67,923.630937989406,16.4,0.125000000000002
67.04,924.305755326365,16.43,0.074999999999994
67.08,924.958880430669,16.45,0.024999999999995
67.12,925.619631975401,16.43,0.0499999999999945
67.16,926.270272524706,16.4,0.149999999999992
67.2,926.927153805451,16.4,0.187499999999994
67.24,927.587905330327,16.41,0.187499999999994
67.28,928.246744485251,16.44,0.162499999999994
67.32,928.917639314494,16.47,0.1125
67.36,929.57839081939,16.46,0.124999999999997
67.4,930.233075148756,16.44,0.162499999999994
67.44,930.893826640455,16.45,0.162500000000003
67.48,931.534390004814,16.45,0.175000000000005
67.52,932.213238850022,16.47,0.175000000000005
67.56,932.863879331708,16.48,0.162500000000003
67.6,933.522718425997,16.47,0.162500000000003
67.64,934.183469884765,16.49,0.187500000000003
67.68,934.852296022778,16.49,0.175000000000001
67.72,935.511135094311,16.51,0.1125
67.76,936.160024362033,16.52,0.100000000000002
67.8,936.838873155936,16.51,0.162500000000003
67.84,937.489513590778,16.51,0.237499999999997
67.88,938.156986830262,16.53,0.249999999999995
67.92,938.815825863844,16.53,0.237500000000002
67.96,939.474664890289,16.55,0.175000000000005
68,940.147691395483,16.53,0.162499999999999
68.04,940.806530406804,16.58,0.137499999999999
68.08,941.46536941028,16.54,0.150000000000001
68.12,942.124208406619,16.55,0.237499999999997
68.16,942.781862431457,16.56,0.249999999999995
68.2,943.464849939253,16.6,0.249999999999995
68.24,944.103828321358,16.61,0.237499999999997
68.28,944.795407245216,16.63,0.175000000000001
68.32,945.458509892653,16.62,0.124999999999997
68.36,946.121612533125,16.6,0.174999999999996
68.4,946.779266506777,16.61,0.212500000000002
68.44,947.442369130571,16.61,0.212500000000002
68.48,948.119702009257,16.63,0.237500000000002
68.52,948.777355957049,16.65,0.275000000000003
68.56,949.459099320325,16.66,0.225000000000004
68.6,950.116753251456,16.7,0.0875000000000048
68.64,950.798496596966,16.7,-0.0124999999999975
68.68,951.456150511089,16.68,0.012500000000002
68.72,952.128098793546,16.67,0.1125
68.76,952.800047067515,16.69,0.212499999999998
68.8,953.466887360151,16.69,0.187499999999998
68.84,954.138835616269,16.7,0.0625000000000009
68.88,954.820578910041,16.73,0.012500000000002
68.92,955.48741917403,16.77,-0.1125
68.96,956.149614608339,16.72,-0.162500000000003
69,956.83135787615,16.71,-0.0750000000000028
69.04,957.488558082095,16.68,0
69.08,958.169762588427,16.71,0.0124999999999975
69.12,958.831957987213,16.73,-0.0875000000000004
69.16,959.50848403557,16.8,-0.249999999999999
69.2,960.180070150465,16.73,-0.262500000000001
69.24,960.851656255636,16.71,-0.150000000000001
69.28,961.532860713667,16.73,-0.199999999999996
69.32,962.204808864941,16.68,-0.224999999999995
69.36,962.876394940566,16.68,-0.162499999999994
69.4,963.533595061438,16.69,-0.199999999999991
69.44,964.205181117802,16.7,-0.287499999999996
69.48,964.876767164443,16.7,-0.3125
69.52,965.548353201361,16.67,-0.262500000000006
69.56,966.210368308437,16.66,-0.262500000000006
69.6,966.881954326093,16.66,-0.274999999999999
69.64,967.553540334026,16.66,-0.262499999999997
69.68,968.215555411698,16.62,-0.212500000000002
69.72,968.88714140037,16.61,-0.162500000000003
69.76,969.558727379319,16.62,-0.200000000000005
69.8,970.225656838148,16.59,-0.225000000000009
69.84,970.887671876742,16.57,-0.175000000000005
69.88,971.564102706059,16.58,-0.124999999999997
69.92,972.216596335236,16.58,-0.124999999999993
69.96,972.888182266314,16.54,-0.112499999999995
70,973.559768187667,16.56,-0.1125
70.04,974.222330470612,16.55,-0.1125
70.08,974.893916372892,16.56,-0.125000000000002
70.12,975.556478633964,16.54,-0.1125
70.16,976.223408001295,16.53,-0.137499999999999
70.2,976.88088714129,16.5,-0.2
70.24,977.543449370804,16.52,-0.274999999999999
70.28,978.205464303167,16.53,-0.412500000000002
70.32,978.86802651029,16.53,-0.450000000000004
70.36,979.545074105518,16.5,-0.475000000000003
70.4,980.198312608878,16.51,-0.600000000000001
70.44,980.855791687425,16.51,-0.649999999999999
70.48,981.532839248935,16.5,-0.499999999999998
70.52,982.200579795576,16.51,-0.337499999999999
70.56,982.86832033011,16.45,-0.249999999999999
70.6,983.516402559958,16.42,-0.249999999999995
70.64,984.178964683667,16.38,-0.324999999999993
70.68,984.8322031126,16.34,-0.399999999999996
70.72,985.485441531037,16.36,-0.537499999999995
70.76,986.142920528946,16.29,-0.562499999999995
70.8,986.796158926177,16.24,-0.487500000000001
70.84,987.454649026451,16.26,-0.525000000000002
70.88,988.113139115005,16.35,-0.687500000000001
70.92,988.771629192592,16.39,-0.887500000000001
70.96,989.424867547509,16.37,-0.974999999999999
71,990.068839648858,16.3,-0.862500000000004
71.04,990.732674634529,16.24,-0.712500000000005
71.08,991.381973376748,16.16,-0.625
71.12,992.025945446262,16.11,-0.562500000000004
71.16,992.67524416669,16.09,-0.587500000000001
71.2,993.315413196749,16.05,-0.587499999999999
71.24,993.955582216439,16.03,-0.525000000000002
71.28,994.604880904958,16.03,-0.475000000000001
71.32,995.245049902002,16,-0.449999999999997
71.36,995.885218889322,15.98,-0.437499999999997
71.4,996.510840914092,16,-0.474999999999999
71.44,997.18011172085,15.97,-0.487500000000001
71.48,997.811215280092,15.93,-0.425000000000002
71.52,998.451384223354,15.89,-0.350000000000001
71.56,999.088062646585,15.84,-0.262500000000001
71.6,999.722828304403,15.83,-0.249999999999997
71.64,1000.36517249013,15.83,-0.337499999999997
71.68,1001.00534139056,15.85,-0.487500000000001
71.72,1001.63310138494,15.82,-0.587500000000001
71.76,1002.26420486851,15.81,-0.687500000000001
71.8,1002.90088322429,15.79,-0.787500000000001
71.84,1003.53198668606,15.79,-0.825000000000003
71.88,1004.16866501943,15.77,-0.825000000000003
71.92,1004.78184191146,15.77,-0.862499999999997
71.96,1005.43309495003,15.75,-0.924999999999998
72,1006.05520007049,15.72,-0.912500000000003
72.04,1006.68295997391,15.67,-0.887500000000001
72.08,1007.31071986703,15.62,-0.837499999999998
72.12,1007.92389670441,15.58,-0.775000000000001
72.16,1008.55165657586,15.5,-0.700000000000003
72.2,1009.16483339185,15.47,-0.649999999999997
72.24,1009.78374657057,15.45,-0.637499999999995
72.28,1010.40265973795,15.45,-0.637499999999998
72.32,1011.03041956456,15.4,-0.575000000000001
72.36,1011.6347412435,15.38,-0.475000000000001
72.4,1012.24791800692,15.36,-0.449999999999999
72.44,1012.86683113021,15.32,-0.425
72.48,1013.48000787249,15.3,-0.425000000000004
72.52,1014.08432950793,15.28,-0.450000000000004
72.56,1014.69750622978,15.24,-0.450000000000002
72.6,1015.301827844,15.21,-0.450000000000006
72.64,1015.91500454446,15.2,-0.412500000000002
72.68,1016.53391760211,15.19,-0.362499999999994
72.72,1017.13823918438,15.2,-0.412499999999996
72.76,1017.75141585416,15.2,-0.487500000000001
72.8,1018.3557374149,15.18,-0.462500000000001
72.84,1018.96005896546,15.16,-0.437499999999997
72.88,1019.56759234114,15.12,-0.487499999999994
72.92,1020.17191387049,15.1,-0.487499999999994
72.96,1020.77623538986,15.06,-0.412499999999996
73,1021.37177821888,15.03,-0.362499999999994
73.04,1021.97037298096,15.05,-0.374999999999996
73.08,1022.56010381151,15.05,-0.4125
73.12,1023.1790167496,15.01,-0.374999999999999
73.16,1023.78333821709,15,-0.387499999999996
73.2,1024.38193293896,15.01,-0.412499999999998
73.24,1024.98625438465,14.98,-0.387500000000001
73.28,1025.57598516419,14.91,-0.350000000000001
73.32,1026.17457985614,14.92,-0.337500000000004
73.36,1026.77012258957,14.91,-0.375000000000003
73.4,1027.3744439938,14.89,-0.387500000000001
73.44,1027.95538887989,14.89,-0.425000000000002
73.48,1028.56856536353,14.88,-0.450000000000004
73.52,1029.14951022916,14.88,-0.500000000000003
73.56,1029.74810486173,14.82,-0.500000000000003
73.6,1030.34669948426,14.86,-0.537500000000004
73.64,1030.9276443196,14.82,-0.587500000000003
73.68,1031.53196565164,14.79,-0.525
73.72,1032.12169632061,14.77,-0.524999999999998
73.76,1032.71723894935,14.76,-0.587500000000001
73.8,1033.30696959838,14.73,-0.687500000000003
73.84,1033.88791438314,14.71,-0.75
73.88,1034.47764501248,14.7,-0.762499999999999
73.92,1035.06737563186,14.66,-0.812500000000003
73.96,1035.6483203862,14.64,-0.8375
74,1036.24386295339,14.61,-0.787499999999994
74.04,1036.82480768774,14.6,-0.812499999999996
74.08,1037.40575241253,14.59,-0.912499999999998
74.12,1037.99259611262,14.55,-0.937499999999998
74.16,1038.57354081766,14.51,-0.912499999999996
74.2,1039.14868158374,14.43,-0.812499999999996
74.24,1039.72092207853,14.41,-0.774999999999999
74.28,1040.30186675418,14.39,-0.799999999999998
74.32,1040.87410722885,14.32,-0.724999999999996
74.36,1041.44045457341,14.31,-0.737499999999998
74.4,1042.01269502882,14.31,-0.787500000000003
74.44,1042.57904235547,14.25,-0.737500000000004
74.48,1043.15128279133,14.21,-0.650000000000004
74.52,1043.71763009841,14.18,-0.587500000000003
74.56,1044.28125177216,14.15,-0.587500000000003
74.6,1044.85068648516,14.14,-0.637500000000006
74.64,1045.40832394578,14.08,-0.662500000000004
74.68,1045.9719455903,14.08,-0.687500000000001
74.72,1046.53829285152,14.05,-0.675000000000001
74.76,1047.09593028437,13.99,-0.562500000000001
74.8,1047.64494543393,14,-0.525000000000002
74.84,1048.21129266723,13.97,-0.562500000000001
74.88,1048.76893007279,13.97,-0.650000000000002
74.92,1049.32656746822,13.95,-0.737500000000002
74.96,1049.89018904471,13.91,-0.712499999999998
75,1050.4419394843,13.87,-0.662499999999995
75.04,1050.99368991501,13.82,-0.6125
75.08,1051.53672459683,13.79,-0.587500000000003
75.12,1052.09436194726,13.8,-0.600000000000003
75.16,1052.64337701139,13.79,-0.625000000000004
75.2,1053.18641166692,13.78,-0.687500000000001
75.24,1053.74404898885,13.74,-0.737499999999998
75.28,1054.29306402604,13.68,-0.737499999999998
75.32,1054.83609865498,13.65,-0.725
75.36,1055.37913327481,13.64,-0.700000000000005
75.4,1055.92216788617,13.61,-0.687500000000005
75.44,1056.46520248843,13.59,-0.675000000000001
75.48,1057.01185892329,13.55,-0.649999999999999
75.52,1057.54901309085,13.56,-0.687500000000001
75.56,1058.08342166968,13.53,-0.700000000000001
75.6,1058.62390608997,13.49,-0.674999999999997
75.64,1059.1669406493,13.44,-0.674999999999999
75.68,1059.7013492021,13.39,-0.6375
75.72,1060.227225909,13.36,-0.574999999999997
75.76,1060.75565804752,13.37,-0.574999999999997
75.8,1061.29614242211,13.33,-0.587499999999999
75.84,1061.82457454401,13.33,-0.6125
75.88,1062.35662450285,13.29,-0.612499999999998
75.92,1062.89103300396,13.27,-0.612499999999998
75.96,1063.42544149637,13.26,-0.674999999999999
76,1063.94524366199,13.22,-0.650000000000002
76.04,1064.4711202989,13.17,-0.562499999999999
76.08,1065.0055287657,13.15,-0.549999999999999
76.12,1065.52533090643,13.14,-0.587500000000001
76.16,1066.05120751731,13.13,-0.587499999999996
76.2,1066.57100964104,13.1,-0.624999999999996
76.24,1067.09688623474,13.07,-0.687499999999999
76.28,1067.62893610395,13.06,-0.712500000000003
76.32,1068.13413196552,13.01,-0.712499999999998
76.36,1068.65393405744,12.98,-0.712499999999998
76.4,1069.17137759571,12.98,-0.775000000000001
76.44,1069.69117967026,12.96,-0.8125
76.48,1070.20862319159,12.92,-0.787499999999999
76.52,1070.72842525079,12.9,-0.824999999999998
76.56,1071.23969409553,12.9,-0.900000000000003
76.6,1071.75096293158,12.83,-0.862500000000004
76.64,1072.25380019678,12.79,-0.774999999999999
76.68,1072.77124367534,12.77,-0.800000000000001
76.72,1073.27643945916,12.73,-0.850000000000002
76.76,1073.77927669951,12.69,-0.825
76.8,1074.28447246803,12.65,-0.750000000000002
76.84,1074.79574125636,12.64,-0.712500000000003
76.88,1075.29240235693,12.61,-0.800000000000001
76.92,1075.79523956412,12.55,-0.85
76.96,1076.29807676417,12.53,-0.824999999999998
77,1076.79473784174,12.51,-0.812499999999998
77.04,1077.29757502574,12.49,-0.774999999999999
77.08,1077.78580606869,12.43,-0.687499999999999
77.12,1078.28246712318,12.39,-0.6375
77.16,1078.78530428333,12.37,-0.712499999999996
77.2,1079.27589383015,12.37,-0.837499999999995
77.24,1079.77040624978,12.35,-0.962499999999999
77.28,1080.2524595973,12.26,-0.912500000000001
77.32,1080.74069059444,12.22,-0.725
77.36,1081.2352029912,12.2,-0.662499999999999
77.4,1081.71118645043,12.19,-0.7125
77.44,1082.19109755273,12.19,-0.825000000000003
77.48,1082.68775854008,12.18,-0.962499999999999
77.52,1083.17598949906,12.13,-0.975000000000001
77.56,1083.64961441662,12.06,-0.837500000000007
77.6,1084.13784536068,12.01,-0.800000000000003
77.64,1084.60529096768,11.94,-0.8375
77.68,1085.08520202362,11.94,-0.837500000000002
77.72,1085.55690917539,11.96,-0.875000000000006
77.76,1086.03896243645,11.93,-0.900000000000005
77.8,1086.51258731071,11.89,-0.900000000000003
77.84,1086.97789746187,11.83,-0.874999999999999
77.88,1087.45152232239,11.77,-0.824999999999998
77.92,1087.92514717548,11.76,-0.8375
77.96,1088.38416609328,11.76,-0.887499999999999
78,1088.85587319142,11.67,-0.837499999999998
78.04,1089.3129884569,11.61,-0.800000000000001
78.08,1089.77829856565,11.6,-0.887500000000001
78.12,1090.23541381705,11.6,-0.999999999999999
78.16,1090.70285933744,11.57,-1.075
78.2,1091.15356899174,11.53,-1.15
78.24,1091.61887907259,11.49,-1.2125
78.28,1092.0759942956,11.45,-1.1875
78.32,1092.53310951169,11.41,-1.075
78.36,1092.98381913935,11.4,-0.962499999999999
78.4,1093.42634356314,11.36,-0.900000000000001
78.44,1093.87705317872,11.28,-0.887499999999999
78.48,1094.32776278679,11.22,-0.862499999999999
78.52,1094.77028719063,11.18,-0.85
78.56,1095.2128115886,11.13,-0.887500000000003
78.6,1095.64892123196,11.05,-0.800000000000005
78.64,1096.091445616,11,-0.675000000000001
78.68,1096.53255729287,10.99,-0.6375
78.72,1096.96049204079,11.01,-0.7125
78.76,1097.41760718277,11.03,-0.912499999999998
78.8,1097.85207737895,11.01,-1.0625
78.84,1098.28001210787,10.92,-0.999999999999999
78.88,1098.71448229126,10.89,-0.862499999999995
78.92,1099.1489524692,10.83,-0.787499999999997
78.96,1099.57550693605,10.77,-0.774999999999999
79,1100.01661855909,10.77,-0.8125
79.04,1100.43651436833,10.74,-0.825
79.08,1100.8698316152,10.74,-0.862499999999999
79.12,1101.2963860567,10.69,-0.899999999999999
79.16,1101.70838690669,10.62,-0.825
79.2,1102.1282826922,10.57,-0.725000000000002
79.24,1102.54706772098,10.56,-0.737500000000004
79.28,1102.96585274484,10.56,-0.812500000000005
79.32,1103.39240715563,10.53,-0.850000000000004
79.36,1103.80357737597,10.45,-0.812499999999998
79.4,1104.2155781902,10.44,-0.837499999999993
79.44,1104.62757899855,10.41,-0.949999999999995
79.48,1105.04636399161,10.38,-1.0125
79.52,1105.45062222818,10.33,-1.025
79.56,1105.86940720791,10.32,-1
79.6,1106.28057739108,10.29,-0.974999999999999
79.64,1106.68483561015,10.25,-0.999999999999999
79.68,1107.08909382318,10.22,-1.025
79.72,1107.49335203072,10.19,-1.0625
79.76,1107.89761023251,10.14,-1.0375
79.8,1108.29428717267,10.08,-0.937500000000002
79.84,1108.69096410719,10.01,-0.85
79.88,1109.08764103608,9.97,-0.800000000000001
79.92,1109.48431795933,9.92,-0.825000000000003
79.96,1109.86722388614,9.93,-0.874999999999999
80,1110.27094257126,9.9,-0.962499999999997
80.04,1110.66020895103,9.84,-0.9625
80.08,1111.05688585198,9.81,-0.862499999999999
80.12,1111.43907825064,9.75,-0.75
80.16,1111.82834461366,9.75,-0.762499999999997
80.2,1112.21808205634,9.72,-0.85
80.24,1112.60027443903,9.69,-0.912500000000003
80.28,1112.9751005312,9.65,-1.025
80.32,1113.35729290362,9.58,-1.0375
80.36,1113.74655923912,9.57,-1.05
80.4,1114.12138531573,9.49,-1.075
80.44,1114.50357767237,9.48,-1.1
80.48,1114.87129527195,9.48,-1.1375
80.52,1115.24612133398,9.48,-1.175
80.56,1115.61383892381,9.41,-1.2
80.6,1115.98866497433,9.38,-1.175
80.64,1116.3563825544,9.3,-1.1
80.68,1116.72403182881,9.22,-0.974999999999999
80.72,1117.07786272234,9.18,-0.875000000000004
80.76,1117.44558028801,9.13,-0.837500000000004
80.8,1117.79883404123,9.07,-0.850000000000002
80.84,1118.15208778994,9.02,-0.812499999999998
80.88,1118.49807547063,9.03,-0.812499999999998
80.92,1118.87290148264,8.99,-0.900000000000003
80.96,1119.21912064828,8.94,-0.912500000000003
81,1119.57237437892,8.91,-0.862499999999999
81.04,1119.92562810504,8.89,-0.862500000000004
81.08,1120.27161576293,8.85,-0.900000000000003
81.12,1120.62486948023,8.85,-0.974999999999997
81.16,1120.97812319302,8.79,-1.05
81.2,1121.31692543812,8.73,-0.999999999999996
81.24,1121.66291307877,8.71,-1
81.28,1122.00913221075,8.69,-1.0625
81.32,1122.34793444287,8.61,-0.974999999999999
81.36,1122.69392207038,8.59,-0.887499999999999
81.4,1123.02565296436,8.57,-0.95
81.44,1123.35724616827,8.54,-1.0625
81.48,1123.69604838391,8.48,-1.1
81.52,1124.02764158055,8.44,-1.1
81.56,1124.35923477209,8.36,-1.0125
81.6,1124.68359950842,8.36,-0.937500000000001
81.64,1125.01611036423,8.28,-0.850000000000002
81.68,1125.34047509247,8.27,-0.8375
81.72,1125.67206826715,8.25,-0.924999999999999
